"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [15 10  3  2]]","[-16, 28]",44,"[-20, 34]",54,"[-19, 32]",51,"[-20, 32]",52,"[-19, 32]",51,"[-20, 32]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [16  9  3  2]]","[-19, 26]",45,"[-21, 33]",54,"[-21, 30]",51,"[-22, 29]",51,"[-21, 30]",51,"[-22, 29]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [15 10  4  1]]","[-20, 26]",46,"[-22, 33]",55,"[-21, 32]",53,"[-23, 28]",51,"[-21, 32]",53,"[-23, 28]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 0  5  6  9]
 [16  9  3  2]]","[-23, 21]",44,"[-25, 31]",56,"[-24, 29]",53,"[-25, 25]",50,"[-24, 29]",53,"[-25, 25]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 2  3  4 11]
 [16  9  3  2]]","[-13, 34]",47,"[-15, 38]",53,"[-14, 38]",52,"[-17, 37]",54,"[-14, 38]",52,"[-17, 37]",54

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [15 10  3  2]]","[-16, 30]",46,"[-20, 34]",54,"[-19, 33]",52,"[-20, 35]",55,"[-19, 33]",52,"[-20, 35]",55

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [16  9  3  2]]","[-20, 25]",45,"[-23, 32]",55,"[-21, 31]",52,"[-22, 30]",52,"[-21, 31]",52,"[-22, 30]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 3  2  3 12]
 [15 10  4  1]]","[-19, 26]",45,"[-23, 31]",54,"[-22, 31]",53,"[-23, 29]",52,"[-22, 31]",53,"[-23, 29]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [17  8  2  3]]","[-15, 30]",45,"[-20, 35]",55,"[-19, 34]",53,"[-18, 33]",51,"[-19, 34]",53,"[-18, 33]",51

