"[[0 7 6 1]
 [7 0 1 6]]","[-11, 9]",20,"[-14, 14]",28,"[-14, 14]",28,"[-10, 8]",18,"[-14, 14]",28,"[-10, 8]",18
"[[0 7 7 0]
 [6 1 0 7]]","[-10, 7]",17,"[-15, 13]",28,"[-15, 13]",28,"[-10, 6]",16,"[-15, 13]",28,"[-10, 6]",16
"[[1 6 7 0]
 [7 0 1 6]]","[-14, 13]",27,"[-14, 14]",28,"[-14, 14]",28,"[-11, 9]",20,"[-14, 14]",28,"[-11, 9]",20
"[[0 7 6 1]
 [6 1 1 6]]","[-14, 9]",23,"[-15, 13]",28,"[-15, 12]",27,"[-13, 8]",21,"[-15, 12]",27,"[-13, 8]",21
"[[0 7 7 0]
 [6 1 0 7]]","[-11, 6]",17,"[-15, 13]",28,"[-15, 13]",28,"[-10, 5]",15,"[-15, 13]",28,"[-10, 5]",15
"[[0 7 5 2]
 [6 1 0 7]]","[-9, 13]",22,"[-13, 15]",28,"[-12, 15]",27,"[-8, 11]",19,"[-12, 15]",27,"[-8, 11]",19
"[[2 5 7 0]
 [5 2 0 7]]","[-12, 13]",25,"[-14, 14]",28,"[-13, 13]",26,"[-10, 12]",22,"[-13, 13]",26,"[-10, 12]",22
"[[1 6 6 1]
 [6 1 1 6]]","[-12, 11]",23,"[-14, 14]",28,"[-13, 13]",26,"[-12, 10]",22,"[-13, 13]",26,"[-12, 10]",22
"[[0 7 6 1]
 [7 0 0 7]]","[-8, 12]",20,"[-13, 15]",28,"[-13, 15]",28,"[-6, 9]",15,"[-13, 15]",28,"[-6, 9]",15
"[[0 7 7 0]
 [7 0 0 7]]","[-10, 6]",16,"[-14, 14]",28,"[-14, 14]",28,"[-7, 6]",13,"[-14, 14]",28,"[-7, 6]",13
"[[0 7 6 1]
 [7 0 1 6]]","[-10, 13]",23,"[-14, 14]",28,"[-14, 14]",28,"[-8, 11]",19,"[-14, 14]",28,"[-8, 11]",19
"[[0 7 7 0]
 [7 0 1 6]]","[-14, 7]",21,"[-15, 13]",28,"[-15, 13]",28,"[-10, 5]",15,"[-15, 13]",28,"[-10, 5]",15
"[[1 6 7 0]
 [6 1 0 7]]","[-10, 11]",21,"[-14, 14]",28,"[-14, 14]",28,"[-9, 8]",17,"[-14, 14]",28,"[-9, 8]",17
"[[1 6 7 0]
 [7 0 0 7]]","[-8, 14]",22,"[-13, 15]",28,"[-13, 15]",28,"[-7, 9]",16,"[-13, 15]",28,"[-7, 9]",16
"[[0 7 6 1]
 [6 1 0 7]]","[-11, 13]",24,"[-14, 14]",28,"[-14, 14]",28,"[-10, 9]",19,"[-14, 14]",28,"[-10, 9]",19
"[[0 7 6 1]
 [5 2 0 7]]","[-11, 9]",20,"[-15, 13]",28,"[-15, 12]",27,"[-11, 7]",18,"[-15, 12]",27,"[-11, 7]",18
"[[0 7 6 1]
 [6 1 0 7]]","[-9, 11]",20,"[-14, 14]",28,"[-14, 14]",28,"[-7, 9]",16,"[-14, 14]",28,"[-7, 9]",16
"[[1 6 7 0]
 [5 2 0 7]]","[-13, 11]",24,"[-15, 13]",28,"[-15, 12]",27,"[-13, 8]",21,"[-15, 12]",27,"[-13, 8]",21
"[[1 6 7 0]
 [6 1 0 7]]","[-13, 9]",22,"[-14, 14]",28,"[-14, 14]",28,"[-9, 9]",18,"[-14, 14]",28,"[-9, 9]",18
"[[1 6 7 0]
 [6 1 0 7]]","[-9, 14]",23,"[-14, 14]",28,"[-14, 14]",28,"[-7, 13]",20,"[-14, 14]",28,"[-7, 13]",20
"[[2 5 7 0]
 [7 0 1 6]]","[-12, 14]",26,"[-13, 15]",28,"[-12, 15]",27,"[-9, 11]",20,"[-13, 15]",28,"[-9, 11]",20
"[[2 5 7 0]
 [6 1 1 6]]","[-11, 10]",21,"[-14, 14]",28,"[-13, 13]",26,"[-10, 10]",20,"[-13, 13]",26,"[-10, 10]",20
"[[1 6 6 1]
 [7 0 1 6]]","[-10, 13]",23,"[-13, 15]",28,"[-12, 15]",27,"[-7, 13]",20,"[-12, 15]",27,"[-7, 13]",20
"[[1 6 7 0]
 [5 2 0 7]]","[-14, 8]",22,"[-15, 13]",28,"[-15, 12]",27,"[-13, 7]",20,"[-15, 12]",27,"[-13, 7]",20
"[[0 7 6 1]
 [5 2 0 7]]","[-11, 7]",18,"[-15, 13]",28,"[-15, 12]",27,"[-11, 6]",17,"[-15, 12]",27,"[-11, 6]",17
"[[1 6 7 0]
 [7 0 0 7]]","[-9, 12]",21,"[-13, 15]",28,"[-13, 15]",28,"[-7, 10]",17,"[-13, 15]",28,"[-7, 10]",17
"[[1 6 6 1]
 [6 1 0 7]]","[-11, 13]",24,"[-13, 15]",28,"[-12, 15]",27,"[-7, 13]",20,"[-12, 15]",27,"[-7, 13]",20
"[[0 7 7 0]
 [7 0 2 5]]","[-12, 7]",19,"[-16, 12]",28,"[-16, 11]",27,"[-11, 5]",16,"[-16, 11]",27,"[-11, 5]",16
"[[1 6 7 0]
 [6 1 0 7]]","[-10, 13]",23,"[-14, 14]",28,"[-14, 14]",28,"[-9, 11]",20,"[-14, 14]",28,"[-9, 11]",20
"[[0 7 7 0]
 [6 1 0 7]]","[-10, 7]",17,"[-15, 13]",28,"[-15, 13]",28,"[-8, 5]",13,"[-15, 13]",28,"[-8, 5]",13
"[[1 6 7 0]
 [7 0 1 6]]","[-13, 8]",21,"[-14, 14]",28,"[-14, 14]",28,"[-7, 7]",14,"[-14, 14]",28,"[-7, 7]",14
"[[0 7 7 0]
 [7 0 0 7]]","[-9, 10]",19,"[-14, 14]",28,"[-14, 14]",28,"[-6, 6]",12,"[-14, 14]",28,"[-6, 6]",12
"[[1 6 7 0]
 [7 0 2 5]]","[-11, 10]",21,"[-15, 13]",28,"[-15, 12]",27,"[-11, 7]",18,"[-15, 12]",27,"[-11, 7]",18
